RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020
394649,859,"Greensburg, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68329,68328,68245,68040,67757,67850,67817,67889,67678,67630,67477,67337,67745,68115,68326,67923,67762,67120,66862,66338,66441,66284,66459,66494,66079,65474,65262,65938,66439,66898,66834,67065,66792,66653,66138,65930,65340,65034,64616,64405,64165,64013,64254,64191,64295,64284,64527,64584,64554,64494,64284,64012,63769,63433,63104,62993,63067,63146,63008,62873,62866,62879,63063,63105,63251,63729,64196,64718,64849,64947,64958,65016,65016,65044,65082,65353,65572,65509,65435,65241,65346,65429,65610,65701,65847,66176,66349,66399,66379,66548,66561,66763,66859,67355,67772,68370,68749,68814,68942,69142,69519,69840,70324,70405,70405,70224,70408,70530,70825,71186,71607,71849,72142,72357,72417,72712,73271,73799,74104,74352,74649,74954,75227,75625,75752,75937,76219,76362,76512,76606,77163,77586,78157,78516,78931,79286,79808,80279,80702,81253,81681,82195,82383,82718,82879,83200,83473,83756,84013
394854,860,"Mexico, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43480,44179,44801,45955,47035,47857,48342,48459,48331,48353,48275,48485,48638,48591,48414,48130,48053,47907,48142,48642,49529,50147,50602,50627,50583,50771,50806,51037,50766,51239,51501,52238,52628,52950,53590,54023,54654,54864,55478,56217,57478,58145,59098,59304,59745,60155,60452,60956,61274,61772,62035,61439,60838,60502,60932,61298,61007,60225,59431,58712,58075,57580,57141,57351,57120,56616,55246,54458,54278,54728,54859,55367,55660,56078,56090,55914,55836,55832,56003,55520,55397,54699,54901,54300,54211,53655,53461,53258,53124,53237,53495,54509,54809,55489,55054,55188,54615,54541,54265,54300,54315,54142,53912,53378,53118,52639,52722,52536,53022,53213,53708,53716,53543,53205,52838,52564,52327,52194,52053,51948,51681,51056,50197,49369,49146,49278,49370,49043,48476,47667,46657,45803,45312,45472,45764,46095,46075,45858,45684,45553,45503,45859,46535,47256,47047,46517,45980,45931,45961,45669,45446,45795,46372,46448,46218,45853,46450,46695,47051,46773,46737,47330,47731,47706,47256,47191,46907,46580,45782,46011,45924,46016,45433,44887,44570,44192,43908,43594,43657,43705,43852,43524,43416,43452,43769,43565,43334,43360,43739,43986,44331,45045,45460,45261,44691,44139,44018,44342,44570,44459,43969,43990,44143,43868,43795,44004,44607,44815,44806,44504,44447,44483,44817,44598,44279,44359,44504,44792,44662,45079,45318,45814,45919,46188,46364,46761,47149,47357,47461,47447,47635,47580,47666,47601
394869,861,"Moberly, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47631,47334,47076,46767,46603,46444,46113,45751,45304,44890,44481,44233,44376,44531,44727,44336,43924,43639,43602,43787,43961,44143,44172,44131,43586,43129,42653,42694,42526,42181,41812,41133,40607,40103,39947,39630,39128,38674,38338,38145,38039,38019,38072,38232,38556,38736,38721,38660,39064,39384,39580,39571,39679,39722,39703,39866,39920,39893,39758,39823,39700,39541,39241,39052,38947,39081,39228,39246,39178,39335,39499,39673,39991,40376,40924,41171,41321,41252,41236,41151,41231,41208,41291,41177,40953,40930,40908,41090,41147,41159,41332,41475,41685,41715,41742,41852,41972,41840,41631,41445,41442,41531,41490,41593,41699,42020,42345,42652,42809,43025,43212,43321,43413,43600,43695,43687,43390,43124,42924,42858,43059,43167,43369,43653,43925,44092,44240,44439,44824,45116,45424,45564,45727,45624,45666,45592,45780,45892,46067,46183,46296,46422,46495,46624,46625,46866,46950,47096,47038
753923,862,"The Dalles, OR",Msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109409,110406,111501,114035,116616,118903,121044,123715,126934,130107,132739,135012,137050,138888,141095,142609,143852,144966,146229,147079,147017,146886,146783,147054,147507,148488,148637,148601,148938,149875,150563,149934,148903,147667,147566,147381,147139,147279,147364,147759,146759,145663,144417,143514,142855,142573,142028,141472,140642,139288,138106,136527,135286,133953,133112,132624,132063,131149,130310,129507,129069,128396,127773,127143,126852,126358,125720,124703,123973,123209,122393,121301,120186,119635,119195,118944,118617,118681,118827,119003,118713,118676,118494,118831,118921,119000,119346,119847,120378,120611,120854,121401,122047,123085,124476,125869,127140,128061,128693,129092,129728,130692,131486,132057,133092,133721,134133,134298,134697,135514,136165,137042,137900,138524,139820,141102,142477,144198,146199,147916,149524,150360,151494,152292,152866,153658,154936,156464,157534,156022,154487,153294,153451,154387,155424,156588,157337,157813,156287,154898,153434,154906,155928,157178,157200,157054,156795,156854,157359,157767,158575,159208,160197,161414,162785,163992,165303,166489,167130,167253,167342,167738,168722,170112,171544,171906,172224,172270,172731,173281,174633,176088,177340,178453,179288,179843,180203,180744,181341,182169,182825,183445
394529,863,"Deming, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36792,36786,36793,36833,37106,37181,37192,36781,36573,36504,36591,36457,36377,36297,36460,36454,36179,36133,35921,36375,36526,36735,36646,36754,36757,36772,36624,36689,36620,36673,37123,37507,37829,37747,37811,37940,38047,38217,38146,38082,38239,38195,38199,37895,37968,37968,37978,38226,38721,39377,39911,40145,40156,40081,39812,39597,39170,39182,39113,38839,38057,37156,36620,36879,37106,37606,37845,38422,38694,38822,38946,39284,40131,41098,41849,41855,41822,41707,42006,42077,42069,41863,41831,41697,41398,40945,40621,40388,40252,40170,40155,40160,40647,41229,41413,41099,40401,40052,39919,39871,39746,39479,39193,38697,38283,37871,37802,38076,38564,38833,38647,38626,38651,38763,38624,38751,38538,38453,38348,38465,38875,39011,39232,39400,39869,40205,40686,41164,42033,42608,43061,43367,43624,44071,44546,44982,44887,44880,44720,44761,44649,44746,44927,45082,45109,45206,45365,45583,46079
394584,864,"Fallon, NV",Msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124477,124259,124469,124704,125425,125576,125517,124953,124824,125110,125246,125175,124364,124289,124048,124159,122980,122188,121327,121447,120757,119683,118394,117336,116796,115749,114347,112167,110561,109234,108375,106507,104680,102128,99964,97581,95609,93282,91049,89087,87357,85585,83314,81646,80052,78960,77712,76561,75318,74067,72861,71508,70163,68946,68112,67144,66448,65807,65375,64851,64401,64016,63566,63119,62584,61827,60962,60247,59591,58923,58083,57339,56418,55710,55037,54641,54187,53998,53888,53948,53768,53563,53430,53461,53690,53784,53977,54146,54617,55102,55637,55988,56544,57401,58459,59636,60745,61987,63231,64453,65477,66363,67071,67841,68610,68900,69105,68935,69078,69128,69263,69381,69532,69940,70620,71370,72028,72874,73910,74967,75796,76270,76662,76821,77192,77604,77795,77902,77946,78773,79161,79757,79923,80828,81728,82883,83660,84027,84336,84537,84990,84452,84313,84151,84916,85240,85820,86033,86517,86974,88251,89967,91731,93029,94156,95429,96734,97982,98681,99690,100683,101970,102840,103535,103824,104185,104741,105386,105650,105680,106011,106449,106768,106970,107073,107108,107381,108078,108643,109064,109556,110350
394615,865,"Fredericksburg, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153373,152608,151988,151281,150993,151330,152314,153190,153344,151993,150651,150259,149836,149656,149454,149508,149466,148624,147643,146258,145685,146683,148408,149416,149864,151056,151998,152562,152035,151784,150365,150238,150461,151794,152108,151701,152557,152612,154069,154917,157046,158810,161117,162838,164536,165472,166359,167175,167197,167042,166319,165515,164555,163854,162831,161850,161441,160979,160606,159864,159579,159543,159322,159932,159631,159135,158392,158306,157168,156010,154983,155023,154882,154751,154582,154113,154438,154631,155253,155189,155689,156367,157163,157624,158212,158762,159386,159780,160719,161875,163096,163819,164419,164793,165016,165756,166467,167468,168509,170011,170818,171561,171768,172569,172932,173847,174637,175281,175755,176430,176972,177547,177943,178468,179470,180840,183199,184932,186849,188370,189620,190679,191681,193006,193847,195053,195890,196580,197194,198415,200210,200895,201994,202510,203440,204002,205245,206831,208444,210439,211632,212792,213441,214873,216166,217801,219718,221136,224415,226117,229131,230455,232987,233657,234520,236096,239078,244377,250126,255406,253132,249814,245586,245772,245640,249008,251820,255213,256559,256486,255453,254678,258363,263311,267976,269812,271106,270206,269532,267711,266717
394818,866,"Magnolia, AR",Msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80298,80319,80439,81237,82454,83244,83429,82884,82502,81936,81425,81082,80719,80782,80928,80677,79512,78276,77613,78194,78603,79085,79104,79236,79147,78795,78115,76938,76245,76534,77167,77243,77185,77222,77757,77424,77387,77390,77962,78705,79299,79644,79742,79659,79672,79703,79856,79944,80408,80337,80760,81200,82165,82307,82554,83012,82981,82484,81469,81790,81702,82370,82305,82353,81691,81276,81018,80890,81256,81523,81968,81485,81037,80166,79464,78522,77777,77138,76260,75113
394436,867,"Campbellsville, KY",Msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45476,44905,44212,42801,41192,39752,38625,37914,37672,37568,37745,37811,38010,38140,38415,38978,39752,40707,41279,41834,41761,41927,41736,41873,41844,41799,41902,41905,42529,42697,43357,43412,43670,43384,43218,43056,43113,43050,42495,41860,41065,40966,40569,40246,39955,39781,39721,39599,39440,39070,38842,38497,38046,37165,36586,36481,36290,36262,36117,36110,35938,36031,36310,36829,37395,37922,38269,38333,38399,38441,38543,38585,38744,38859,38896,38918,38943,39177,39267,39409,39482,39564,39641,39769,39872,39923,39861,39593,39287,38965,38942,38990,39003,38933,38800,38669,38573,38493,38523,38622,38875,38995,39011,38901,38951,39017,39235,39376,39526,39588,39637,39825,39944,40194,40359,40520,40620,40718,40703,40720,40767,40880,40980,40891,40710,40525,40484,40618,40675,40883,41130,41462,41568,41772,41900,42103,42357,42586,42834,42923,43195,43140,43129,42980,43243,43381,43563,43636,43779,43933,44167,44562,44912,45395,45696,46200,46511,46913,47239,47663,48038,48341,48436,48317,48222,48335,48700,49177,49583,50015,50263,50532,50758,51070,51467,51950,52368,52588,52663,52541,52468,52324,52326
394494,868,"Connersville, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45129,44824,44367,43480,42765,42167,41618,40997,40171,39412,38676,38291,38019,37725,37463,37372,36997,36685,36267,35965,35827,35679,35686,35366,35092,34706,34489,34064,33907,33558,33359,33183,33195,33224,33039,32799,32328,31899,31439,31182,30899,30671,30545,30488,30468,30360,30267,30160,30090,30110,30067,30205,30409,30700,30745,30643,30386,30142,29968,29838,29853,29785,29814,29681,29599,29473,29434,29401,29373,29348,29317,29367,29411,29501,29557,29646,29707,29725,29788,29882,29983,30092,30124,30222,30235,30243,30231,30241,30051,29964,29772,29780,29772,29800,29961,29978,30043,30113,30179,30155,30235,30258,30430,30369,30505,30501,30485,30360,30331,30361,30364,30343,30351,30391,30430,30428,30310,30249,30190,30234,30281,30303,30477,30852,31189,31311,31122,30971,30710,30655,30557,30612,30430,30191,30023,29815,29740,29750,30125,30770,31558,32212,32721,33141,33501,33831,33950,33908,33987,34134,34631,34960,35348,35526,35780,35875,36017,36139,36438,36925,37226,37465,37279,37077,36784,36690,36620,36665,36724
394533,869,"Dickinson, ND",Msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69791,69360,69143,68451,67992,67330,66747,65941,65419,65152,65038,64521,64083,63907,63958,64007,63964,64190,64553,65001,65336,65442,65571,66252,67048,67543,67648,67983,68171,68434,68371,68908,69183,69452,69455,69453,69078,68845,68390,68144,67860,67821,68047,68123,68156,68079,67950,68118,68581,69096,69698,69903,70270,70371,70661,70855,71203,71678,72444,72975,73491,73796,74321,75322,76178,76740,76806,76988,77467,77940,78317,78785,79270,79944,80651,81090,81846,83150,84897,86320,87245,88301,89388,90354,90961,92091,93119,94467,95217,95943,96555,97725,98912,100118,101053,102084,103554,104456,105485,105964,106936,107412,107585,107385,107641,108016,108844,109541,110225,110738,111473,112380,113355,114619,116568,118570,119998,120952,121552,122734,123710,125096,125774,126490,126798,127403,127438,127731,128061,128966,129551,129769,130059,130641,131472,132204,132783,133049,132585,132212,132242,132613,133067,133334,133849,133779,133346,133043,133240,133497,134700,135452,136477,137202,138627,139425,138243,136746,135774,135854,135872,135596,135066,134657,133968,132208,130183,128887,129469,129893,130035,129357,128495,127837,127086,126445,125826,126040,126117
395110,870,"Spearfish, SD",Msa,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141453,140744,140134,140202,141148,142740,144006,144502,144925,144777,144020,142897,141912,142083,142745,141476,139015,135778,133361,131896,129999,128573,128100,128402,128798,128421,128411,128904,129515,129838,129328,128968,129180,129525,129232,127885,126173,125131,123318,122399,120476,118154,116151,113378,110936,108571,106282,104576,101978,99067,96116,92995,90584,89388,88302,87490,86079,85205,85070,85077,85600,86226,87292,88207,88652,88576,88375,89095,90375,91666,92191,92312,92674,93390,94382,94874,96169,97359,98924,99378,99604,98609,97794,97415,97874,98607,98924,99238,98990,99091,99371,99354,99415,99790,101005,101950,102548,102850,103377,104575,105801,106337,106341,107030,107160,107511,107326,108299,109025,109417,109077,108752,108471,109099,109614,110621,111916,113561,114750,115352,115408,115611,115958,116529,117425,118062,119025,119131,119728,119617,120043,119802,119629,119380,119407,119583,119518,119387,119272,119515,119458,119794,120140,121148,122545
394674,871,"Heber, UT",Msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159646,159538,159806,161319,163343,166532,168325,170069,170738,171901,172988,174946,176934,180502,183644,185807,187849,188373,191663,194307,199238,203062,206861,209072,211156,212063,213871,215388,215830,215731,214576,214869,214442,214511,214694,214379,214081,212907,212152,211239,210290,209800,209062,208472,206453,204702,202669,202208,200959,200140,198942,197448,196539,195027,193884,191123,191139,191377,192731,191981,192042,192033,191147,190031,188382,186625,184667,185219,185959,185966,184509,182839,181100,179006,178740,179919,181091,182615,183567,183317,181459,180407,179701,179783,180733,182422,184318,184356,185014,185619,186338,187340,188283,189499,190360,191620,190833,189205,186293,185686,185312,185367,185791,186611,187461,187523,188145,188665,189666,191124,193483,195453,196061,195864,196213,196252,196749,197055,198091,198613,199920,200693,201230,200417,200319,201538,202415,203064,203722,204835,205465,206653,207381,209614,210775,212291,213603,213863,214062,214432,214669,215661,216111,217884,220270,221347,222530,224504,226927,229656,231365,233193,235470,237250,239821,240546,240991,240925,241615,242125,243253,244839,247239,249963,252537,254541,256203,258154,260055,262175,263543,265208,266123,266927,267192,267045,266775,266974,267076,267455,267734,268193,268682,268688
753921,872,"Steamboat Springs, CO",Msa,CO,78600,78871,79186,79754,80200,80658,81072,81518,81914,82264,82684,82942,83377,83939,84969,85880,86704,87145,87479,87862,88268,88962,89321,89791,89750,89398,87938,86710,86059,85911,86150,86280,86705,86520,86555,86747,87399,88235,89481,90696,91627,93027,94187,95217,95635,96653,98011,99388,100614,101493,102504,103370,104443,105105,105804,106745,107637,108445,108715,109113,109379,110127,110758,111572,112209,112912,113484,113805,114248,114586,115199,115643,116211,116491,116895,117298,117829,118200,118603,118832,119250,119440,119717,119913,120097,120385,120545,120675,120544,120527,120636,121176,121755,122548,123125,123532,123824,124180,124638,125010,125497,126090,126744,127350,127876,128489,129253,129708,130246,130797,131875,132615,133112,133576,134464,135345,136319,137166,138029,140260,142793,145438,146878,149009,151576,153823,155040,155730,156585,157568,158737,159370,159928,160642,161870,163439,165161,167416,169929,173240,176155,179150,181548,183488,185012,186120,187719,188511,188975,189089,189478,189544,189649,189573,189896,189830,189825,189367,188944,188555,188423,187919,187332,186353,185514,184745,183912,183449,182976,183094,182785,182460,181469,180855,180180,179682,178893,177954,176928,176176,175338,174373,173279,172492,172188,171985,171838,171915,171977,172119,172178,172259,172573,172943,173433,173499,173439,173206,173186,173183,173425,173707,174123,174395,174546,174716,174933,175637,176366,177331,178113,178882,179754,180269,180866,181177,181668,182029,182639,183043,183663,183973,184411,185047,185853,187132,188024,189106,190411,192047,193579,195082,196711,198578,200231,201308,202453,203829,205795,207756,209348,210554,211918,213017,214145,215044,216369,217804,218772,219320,220075,220934,221834,222758,223357,224432,224788,225629,226119,227311,228399,229736,230716,231934,233035,234346,235808,237481,239348,240761,242112,243010,244022,244601,245552,246222,246992,247275,248029,249025,250937,252918,254708,255822,256804,257808,258303,258538,258427,258266,257375,255730,253061
394498,873,"Cordele, GA",Msa,GA,61442,62036,62346,63447,64378,65164,65431,65656,66170,66817,67157,67379,67374,67630,68564,69244,70153,70183,70384,70269,69998,70286,70758,71503,72076,72284,71661,70519,69221,69724,71278,73258,74607,74399,74404,74053,74446,74306,74212,74525,74993,75326,75213,75326,75661,76105,76503,76888,77349,77308,77731,77911,78829,78305,77633,76553,76032,76396,76664,76944,76536,77215,77782,78996,79058,79533,79394,79417,79303,79455,79082,78980,78583,78577,78825,78939,79415,80239,81790,83595,84848,85029,85553,85633,86420,86374,86566,86281,86143,85937,85368,84905,85087,86242,87527,88931,90353,92022,92701,93305,93954,95188,96939,97821,98587,98254,98229,98365,98829,98578,98730,99650,101233,102141,102623,102946,103307,104594,105714,106613,106724,107926,108958,109540,109276,109226,109133,109951,110907,111605,111719,111937,111983,111749,111619,112120,112857,113979,114574,114452,113560,113395,113543,113651,113781,113834,114008,113304,112454,111095,110378,110084,110118,108847,107510,106579,105968,105336,104243,103675,103081,102684,102258,101735,100968,100547,99965,98801,98652,98812,99788,99928,99883,99825,99538,99280,99133,99093,99696,100641,100963,100540,99606,98904,98345,97630,96930,96570,96217,96325,96264,96343,95486,94742,94056,94151,94312,94679,95462,95749,96399,96906,97659,97886,98800,99741,101210,101993,102800,103210,103424,103779,104244,104073,103586,103277,103679,104597,104940,105383,106167,107206,107754,108092,108330,109163,109819,110753,111000,111006,111265,111744,111748,111908,112710,113970,114858,115353,115647,115697,115547,115569,115278,115020,114961,115008,115240,115396,115429,115437,115963,116894,118051,118959,120011,121067,121663,122199,122442,122961,123870,125030,126221,127438,128617,129426,130290,131245,132998,134641,135798,136138,136274,136863,138186,139114,140006,140456,140804,140817,140651,140611,140998,141786,142518,142748,142236,141893,141512,141679,141837,142153,142221
394837,874,"Maryville, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54946,54464,53899,52967,52190,51806,51407,51056,50596,50222,50109,49966,49888,49616,49586,49556,49449,49042,48853,48704,48669,48536,48220,48076,47842,47929,47992,48038,48058,47906,47577,47203,46985,46915,46780,46624,46641,46680,46641,46524,46470,46434,46386,46409,46517,46582,46556,46357,45964,45662,45448,45472,45504,45802,46229,46508,46522,46471,46521,46636,46899,46979,47146,47054,47086,47010,47036,47177,47179,47105,47111,47283,47591,47813,48092,48476,48791,48970,49017,49185,49715,50281,50721,50951,50717,50653,50685,51081,51393,51600,51555,51270,50959,50938,51195,51551,51884,52186,51795,51310,50867,51044,51614,51995,52224,52115,52112,52190,52833,53319,54224,54792,55587,55839,55775,56068,56558,57122,56896,56615,56336,56545,56618,56814,56827,56959,57045,57216,57046,56802,56586,56874,57226,57897,58718,59380,59284,59014,58926,59007,59259,59586,60256,60559,60706,60416,60034,59814,60248
394337,876,"Arkadelphia, AR",Msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54600,54156,53796,53118,52611,52149,51677,51606,51916,52647,53341,53799,54159,54542,55155,56050,56912,58051,59374,60091,60065,59383,59077,59594,60548,61790,62695,62994,63291,63274,63360,63660,64938,66431,67715,68324,68637,68840,69474,70520,71438,72023,72689,73369,73492,73535,73607,73924,74291,74586,74533,74316,74113
394793,877,"Liberal, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62574,62159,61917,61560,61402,61405,61551,61889,62284,62425,62673,62893,63291,63782,64374,64791,64974,64893,64634,64073,63501,63222,62753,62314,61744,61384,60601,59761,58940,58249,57401,56506,55429,54613,53814,53134,52171,51315,51055,50723,50080,49260,48879,48947,49380,49465,49951,49963,49880,49153,48296,48216,48361,48636,48449,48136,47685,47430,46956,46809,46849,47314,47742,47701,47633
